 "Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.695076125E0,-1.264665037E-1,-9.446720678E-1,-1.041947517E-1
9.719908125E0,-3.056994510E-1,-1.163388631E0,9.498012453E-2
9.744747125E0,-1.554885739E-1,-1.711343489E0,1.982232419E-1
9.769580125E0,1.767221528E-1,-1.780480821E0,2.038696057E-1
9.794418125E0,6.526960319E-1,-1.389041454E0,5.373313442E-1
9.819251125E0,5.723459333E-1,-1.935226652E0,2.473664582E-1
9.844089125E0,6.486398184E-1,-1.520562145E0,5.961274365E-1
9.868922125E0,6.289452267E-1,-1.237934052E0,-1.041105518E-1
9.893760125E0,6.583058506E-1,-1.873410034E0,-9.464844123E-1
9.918593125E0,1.545162989E0,-2.781959319E0,-1.443122059E0
9.943431125E0,1.871318339E0,-2.998861199E0,-3.316070017E-1
9.968264125E0,1.264038801E0,-3.039381819E0,-3.113291502E-2
9.993102125E0,1.953203332E0,-4.722475070E0,5.748271993E-1
1.001793513E1,1.606849945E0,-4.963390296E0,1.444540009E0
1.004277312E1,1.480938342E0,-4.653468570E0,3.599505025E0
1.006760613E1,4.066796958E-1,-3.611167004E0,3.725968021E0
1.009244413E1,-4.649928081E-1,-1.750080708E0,1.208183127E0
1.011727713E1,-2.751290381E-2,-6.030178319E-1,8.215736333E-1
1.014211513E1,1.911682838E0,-3.883954525E-2,3.536277620E-1
1.016694812E1,2.421832523E0,1.325307680E0,-8.851912665E-1
1.019178713E1,3.279902065E0,2.246817465E-1,-1.281067647E0
1.021661913E1,3.524917358E0,9.793093653E-1,-7.470858800E-1
1.024145813E1,1.638634239E0,2.701452515E0,-9.549181437E-1
1.026629013E1,1.021730184E0,3.751516260E0,-1.944808484E0
1.029112912E1,1.801951650E0,2.763768632E0,-1.871242325E0
1.031596113E1,1.060276784E0,3.039832055E0,-1.912742354E0
1.034080013E1,-2.264316720E-1,4.596125219E0,-2.036777000E0
1.036563213E1,-8.320295513E-1,4.475795660E0,-2.023696779E0
1.039047113E1,-1.176572056E0,3.745415275E0,-1.454953900E0
1.041530312E1,-1.361879091E0,3.514716305E0,-1.033791893E0
1.044014213E1,-1.645791231E0,2.849415430E0,-5.271955613E-1
1.046497413E1,-2.345787730E0,2.517894675E0,-2.509887352E-1
1.048981342E1,-2.268827262E0,1.994088818E0,-4.837589351E-1
1.051464542E1,-2.189434937E0,1.673528084E0,-4.753417951E-1
1.053948442E1,-1.732548709E0,-2.932817191E-1,1.871307083E-1
1.056431642E1,-1.107712905E0,-1.926849931E0,3.548137967E-1
1.058915542E1,-3.960599828E-1,-2.817815323E0,7.885765529E-1
1.061398742E1,-5.856308073E-1,-1.982181840E0,5.012771201E-1
1.063882642E1,-1.250722936E0,2.133979359E-1,-4.325372529E-1
1.066365842E1,-1.446916317E0,1.306119750E0,-4.082385635E-1
1.068849742E1,-1.372267254E0,2.335084401E0,-9.640351224E-1
1.071333042E1,9.171579945E-1,8.890323025E-1,4.154283730E-1
1.073816842E1,7.333745102E0,-1.261268741E1,-5.536763585E-1
1.076300142E1,8.059956422E0,-1.879869600E0,8.891083163E-1
1.078783942E1,-2.404700181E0,9.535950943E0,-3.220769538E-1
1.081267242E1,-4.472017774E0,1.012704422E1,-1.730680524E0
1.083751042E1,6.366004014E-1,1.649663258E0,-2.883104163E0
1.086234342E1,3.532688892E0,-2.706354529E-2,-2.896385529E0
1.088718142E1,1.510847434E0,6.664831817E-2,-1.599435675E0
1.091201442E1,-4.221964520E-1,9.564898753E-1,-9.990775589E-1
1.093685242E1,-1.225975766E0,1.472346443E0,-1.545201581E0
1.096168542E1,-2.713002813E-1,1.003411150E0,-1.621565194E0
1.098652342E1,-1.939936584E-1,4.256217510E-2,-1.139037463E0
1.101135642E1,-1.884177536E-1,-7.748548919E-1,-7.904136018E-1
1.103619542E1,8.102018952E-2,5.845055106E-1,-6.505425024E-1
1.106102742E1,-4.613353747E-1,5.865570062E-1,-1.091791960E0
1.108586642E1,-2.859200746E-1,-5.568337087E-1,-3.964017525E-1
1.111069842E1,2.427763939E-1,1.747985651E-1,-2.032585716E-1
1.113553742E1,2.161440808E-1,7.784047365E-2,-9.959981959E-1
1.116036942E1,4.190325236E-1,-1.168266378E-1,-1.848910055E-1
1.118520842E1,-3.102006376E-1,1.068956537E0,-1.079861155E0
1.121004042E1,-7.541113096E-1,2.476408388E-1,-1.127725293E0
1.123487942E1,-1.033553839E-2,-5.407241911E-1,-7.762151004E-1
1.125971142E1,-1.808941412E-1,1.242534788E-1,-3.075448322E-1
1.128455042E1,-2.563255620E-1,-6.995500633E-1,-7.432454288E-2
1.130938242E1,-4.937681258E-2,-8.297550575E-1,9.965380400E-2
1.133422142E1,-3.341403079E-1,2.002838738E-1,3.540342897E-2
1.135905342E1,-1.721467066E-1,-1.025831129E-1,-3.518842685E-1
1.138389242E1,1.223524028E-1,-5.772054812E-1,-1.851705024E-1
1.140872442E1,-4.481358701E-1,-3.610107489E-1,-1.932048690E-1
1.143356342E1,-7.610174561E-1,-6.592296376E-1,-3.498406667E-1
1.145839542E1,-3.276025361E-1,-8.574992917E-1,1.587378716E-1
1.148323488E1,1.505774975E-1,-2.227289227E-1,-5.054713279E-2
1.150806787E1,-6.166432697E-1,3.782351844E-1,5.853764534E-2
1.153290588E1,-6.334271175E-1,-1.259254609E0,-2.085117102E-2
1.155773888E1,3.364762706E-1,-1.686780213E0,-6.247764543E-1
1.158257687E1,-2.148027295E-1,-3.073302394E-1,-1.193228434E0
1.160740988E1,-1.897772312E-1,7.786115818E-2,-1.311534564E0
1.163224788E1,-2.156687021E-1,-4.040053256E-1,-4.038905740E-1
1.165708088E1,1.514891953E0,-1.436347621E0,-6.094117257E-1
1.168191888E1,4.324168003E-1,-8.285986975E-1,9.735900575E-1
1.170675187E1,1.265425175E0,1.276855751E0,-7.422923326E-1
1.173158988E1,-9.092198145E-1,2.590446050E0,-1.388460241E0
1.175642288E1,-5.537500334E-1,6.288665085E-1,-4.500025937E-1
1.178126188E1,1.266711563E-1,-1.038660212E0,1.894293219E-1
1.180609388E1,1.728021795E-1,-7.336614769E-1,-1.229464799E-2
1.183093287E1,-5.847508013E-2,1.262620851E0,-2.531259656E-2
1.185576488E1,-7.931204242E-1,3.319606852E-1,-7.837695569E-2
1.188060388E1,-3.686248469E-1,-7.118745321E-1,-4.607500684E-1
1.190543587E1,-7.509696007E-2,-1.095055292E0,-2.503295347E-1
1.193027488E1,8.152246535E-2,-1.273696354E0,-1.868539158E-1
1.195510687E1,2.816650558E-1,-1.383561151E0,3.712786058E-1
1.197994588E1,4.684806722E-1,-2.239144895E0,5.431323668E-1
1.200477788E1,5.475636792E-1,-2.237568047E0,5.146689981E-1
1.202961687E1,1.597067553E-1,-2.444828453E0,7.247635496E-1
1.205444888E1,5.426701444E-1,-2.501945810E0,3.855624765E-2
1.207928788E1,8.377405268E-1,-1.922069686E0,-7.518572080E-1
1.210411988E1,7.998026222E-1,-2.088684926E0,1.210388258E-1
1.212895888E1,6.591221219E-1,-3.612406614E0,1.041260469E0
1.215379187E1,7.658291298E-1,-4.057485852E0,1.269830468E0
1.217862988E1,5.477601457E-1,-2.958043833E0,8.087718125E-1
1.220346288E1,2.714166409E-1,-1.895048094E0,-1.663113315E-1
1.222830087E1,-2.388207525E-1,-1.048040754E0,-1.416717056E0
1.225313388E1,-4.769451016E-1,-3.749705377E-1,-2.233889125E0
1.227797188E1,-2.925554949E-1,8.621971641E-2,-2.384721269E0
1.230280488E1,-5.128943682E-2,1.893803515E-2,-3.135735455E0
1.232764288E1,7.315422267E-1,-5.703513019E-1,-3.386248884E0
1.235247587E1,1.726998532E-1,-9.249710441E-2,-2.998191401E0
1.237731488E1,-6.362302727E-1,8.727703187E-1,-2.711157432E0
1.240214688E1,1.124536514E-2,1.432666360E0,-2.746633658E0
1.242698588E1,-2.227280456E-1,1.731136606E0,-3.140391008E0
1.245181788E1,-1.773700243E-1,1.665648814E0,-2.815780492E0
1.247665604E1,-8.393292153E-1,1.324535263E0,-2.476275948E0
1.250148804E1,-6.056452417E-1,1.143393785E0,-2.278719581E0
1.252632704E1,-2.807026041E-1,7.026587355E-1,-2.017627369E0
1.255115904E1,-5.103028822E-1,9.504821536E-1,-1.926882091E0
1.257599804E1,-1.592046549E0,1.833886365E0,-2.363152206E0
1.260083004E1,-1.812364372E0,1.888702257E0,-2.461565523E0
1.262566904E1,-9.048928750E-1,4.006212495E-1,-1.690801928E0
1.265050104E1,4.751447439E-1,-7.155629557E-1,-7.598222852E-2
1.267534004E1,3.539904356E-2,-1.566732198E-1,8.255484974E-1
1.270017204E1,1.272968084E-1,9.916541532E-1,-4.240411024E-1
1.272501104E1,-4.178888083E-1,2.833867099E0,-6.602898109E-1
1.274984404E1,-8.791048998E-1,1.990974591E0,-1.161948169E0
1.277468204E1,-1.084412920E0,1.765517942E0,-2.071993611E0
1.279951504E1,-7.359393328E-1,2.342960601E0,-1.256449699E0
1.282435304E1,-4.018458027E-1,1.662654748E0,-1.037509042E0
1.284918604E1,-6.150627673E-1,1.715565033E0,-2.173880759E-1
1.287402404E1,8.559867632E-1,3.149280530E0,1.011755126E0
1.289885704E1,8.485140216E-1,2.987875743E0,1.425481009E0
1.292369504E1,7.335916758E-1,3.761762336E0,5.778870472E-1
1.294852804E1,6.661323488E-1,3.715112665E0,-8.516425744E-1
1.297336704E1,1.354787588E0,-2.411802502E-1,-1.340318360E0
1.299819904E1,4.184831192E0,-4.309994644E0,6.331809497E-1
1.302303804E1,1.757306405E0,-2.874135704E0,5.163866177E-1
1.304787004E1,-5.077020407E-1,7.619898480E-1,1.531720240E0
1.307270904E1,-2.375457087E0,1.995663619E0,-2.552031597E0
1.309754104E1,-1.393571584E0,7.720916440E-1,-2.120377859E0
1.312238004E1,5.756379157E-1,-1.288862862E0,-8.697075471E-1
1.314721204E1,5.555094606E-1,-2.027901366E0,2.015169784E-1
1.317205104E1,-1.141109278E0,-1.690128329E0,4.840538540E-1
1.319688304E1,-9.952890748E-1,-1.393629179E0,-1.306037012E-1
1.322172204E1,-2.069534272E-1,-3.762141674E-1,-8.971578857E-1
1.324655404E1,-1.347765666E-1,-4.870788380E-1,5.049541417E-1
1.327139304E1,1.852216655E-1,-1.710890914E0,8.672025999E-1
1.329622604E1,-3.529203951E-2,-1.713494387E0,1.832403365E-1
1.332106404E1,-3.150374544E-1,-1.129748942E0,-7.079782400E-1
1.334589704E1,-2.526833314E-1,-8.195600715E-1,-8.824536002E-1
1.337073504E1,-3.847462052E-1,4.964980446E-2,-8.728284985E-2
1.339556804E1,5.695012629E-1,-4.554768301E-1,6.018582925E-1
1.342040604E1,-7.903213620E-2,-2.353119115E-1,-6.812243047E-1
1.344523904E1,-6.567230093E-1,-3.285792404E-1,-8.686512476E-1
1.347007804E1,-8.856730771E-1,-2.752293544E-1,-1.304860260E0
1.349491038E1,-5.448821461E-1,-7.406945810E-1,-9.274128413E-1
1.351974938E1,9.048975527E-2,-1.669402288E0,-3.264137971E-1
1.354458138E1,-1.810181022E-1,-7.338217637E-1,-9.428646934E-1
1.356942037E1,-5.230556595E-1,3.343642563E-1,-6.619480813E-1
1.359425238E1,-1.150615096E-1,8.699279872E-1,-9.061362854E-1
1.361909138E1,9.595982552E-2,1.219170191E0,-6.500642002E-1
1.364392337E1,-2.063377154E-1,1.474324848E0,-1.023068904E0
1.366876238E1,-1.586466551E-1,8.177637338E-1,-1.119251216E0
1.369359438E1,-8.485455966E-1,4.101646364E-2,-5.497049296E-1
1.371843338E1,-3.743615502E-1,-3.270467582E-1,9.361538440E-2
1.374326538E1,3.691867644E-1,-1.480608376E-1,-4.482659706E-1
1.376810437E1,4.343715245E-1,7.615390277E-1,1.224436194E-2
1.379293738E1,-7.613367140E-2,1.187799879E0,-1.057249680E-1
1.381777538E1,-1.293784171E-1,8.465633905E-1,6.196002066E-3
1.384260838E1,-4.495924115E-2,3.014187044E-1,-6.377148807E-2
1.386744638E1,8.400577784E-2,-1.383980396E0,5.518216217E-1
1.389227937E1,1.915349042E-1,-1.541551164E0,4.025679338E-1
1.391711738E1,2.291804481E-1,-1.005799737E0,4.219564238E-1
1.394195038E1,5.850799996E-1,-2.174210249E0,5.249630213E-1
1.396678938E1,7.690842748E-2,-3.111866828E0,8.285106969E-1
1.399162138E1,-4.106791914E-1,-2.928201984E0,1.396481451E0
1.401646037E1,1.967775178E-1,-3.412488849E0,1.447705107E0
1.404129238E1,5.785831583E-1,-4.144723971E0,1.299338149E0
1.406613138E1,4.921870387E-1,-3.768238127E0,1.588459136E0
1.409096337E1,5.846221626E-2,-2.155574588E0,1.208479142E0
1.411580238E1,7.046935666E-1,7.311796262E-1,6.634670417E-1
1.414063438E1,1.071842576E0,2.497955085E0,2.028972137E-1
1.416547338E1,4.466021454E-1,3.509039828E0,-1.481575542E0
1.419030538E1,1.904011291E-1,2.320936478E0,-1.735998566E0
1.421514437E1,-5.307774925E-1,1.437178072E0,-1.235890889E0
1.423997738E1,-9.091812229E-1,1.850148787E0,-9.113447658E-1
1.426481538E1,-8.532982135E-1,2.376164161E0,-8.074723419E-1
1.428964838E1,-1.238684104E0,2.340853411E0,-5.875761028E-1
1.431448638E1,-1.408794225E0,1.682298030E0,1.040148767E-1
1.433931937E1,-1.217931166E0,1.103548957E0,1.045702087E0
1.436415738E1,-9.883273798E-1,6.846693380E-1,1.796042454E0
1.438899038E1,-1.482701277E0,-9.007416442E-2,9.287460796E-1
1.441382938E1,-1.119871021E0,-1.222531609E0,1.593665643E0
1.443866138E1,-1.340199954E0,-2.048231111E0,2.322446083E0
1.446350037E1,-7.517864567E-1,-3.433272485E0,2.074047153E0
1.448833288E1,-2.521711153E-1,-3.238634171E0,7.545552595E-1
1.451317188E1,-8.290731990E-1,-2.463886283E0,-8.744379446E-2
1.453800388E1,-8.876283860E-1,-1.996974273E0,-4.564804316E-2
1.456284288E1,1.100855291E-1,9.846331090E-2,-6.838469271E-1
1.458767487E1,3.123522960E0,2.497377088E0,-9.211656761E-1
1.461251388E1,2.295117513E0,-2.152524535E0,2.748510615E0
1.463734688E1,1.883869388E0,-3.551009680E0,-8.830678502E-1
1.466218487E1,1.704881439E0,2.008360848E0,3.258058914E0
1.468701788E1,8.271061957E-2,6.585580995E0,-9.950791597E-2
1.471185588E1,-1.771858370E-1,4.408113554E0,-2.519630713E0
1.473668888E1,3.972762036E-1,-1.058264172E-1,-3.432655019E0
1.476152688E1,-7.740737039E-1,-2.369924743E-1,-1.399110067E0
1.478635987E1,-6.687875694E-1,1.272403827E-1,-2.475830975E-1
1.481119888E1,8.241018963E-1,-1.424330424E0,-6.348858516E-1
1.483603088E1,-2.938933378E-1,6.606440060E-1,-1.013663950E0
1.486086988E1,-5.230960053E-1,2.489730976E0,-1.475029145E0
1.488570188E1,-5.092398584E-2,1.084455020E0,-9.331659168E-2
1.491054087E1,4.561670208E-1,5.871170233E-1,-2.266167364E-1
1.493537288E1,-2.117662704E-1,1.172002822E0,-3.954474869E-1
1.496021188E1,-3.808320791E-1,-8.415931110E-1,6.621044943E-1
1.498504387E1,-6.801539719E-2,-1.064714528E0,8.554149055E-1
1.500988288E1,6.764234483E-2,-5.932652244E-1,1.799539089E-1
1.503471587E1,-1.438140231E-1,-1.187366893E0,6.804170966E-1
1.505955388E1,-1.228909314E-2,-1.063124305E0,1.148561846E0
1.508438688E1,2.699981064E-1,-1.282205369E0,1.087504343E0
1.510922487E1,-1.514637600E0,-1.202981809E0,-9.623669118E-2
1.513405788E1,-1.541433635E0,3.661930630E-1,-1.977806369E0
1.515889588E1,-2.490954798E-1,1.580177870E-1,-1.342587372E0
1.518372888E1,-9.543240666E-1,-1.271111008E0,-3.508633447E-1
1.520856788E1,-9.793752927E-1,1.500461318E-2,-1.038170215E0
1.523339987E1,-5.744877684E-1,6.874252769E-1,-1.173603717E0
1.525823888E1,1.446132206E0,-2.992124951E-1,-1.684050733E-1
1.528307088E1,1.712885107E0,1.085944306E0,-8.428331593E-1
1.530790988E1,3.848918009E-1,9.468408000E-1,-1.509366042E0
1.533274188E1,1.277997859E0,-1.748823849E0,-5.110814390E-1
1.535758087E1,3.921283150E-1,-2.803007542E0,1.086461200E0
1.538241288E1,2.886337674E-1,-3.429042609E0,1.237657041E0
1.540725188E1,4.795336640E-1,-4.978497747E0,2.514499197E0
1.543208488E1,9.034375030E-1,-5.688261434E0,2.856040910E0
1.545692288E1,1.114774003E0,-4.996705391E0,3.109419476E0
1.548175504E1,5.506890160E-1,-4.259234380E0,3.193578451E0
1.550659304E1,6.695412755E-2,-2.058920114E0,2.153488594E0
1.553142604E1,3.473158389E-1,5.273399144E-2,8.968646479E-1
1.555626404E1,1.453566356E0,2.312608874E0,-8.661737823E-1
1.558109704E1,1.779143416E0,2.264836683E0,-1.006766501E0
1.560593604E1,1.644058701E0,2.109435233E0,-1.526331446E0
1.563076804E1,6.101663089E-1,2.091572428E0,-1.762198770E0
1.565560704E1,3.814010131E-1,3.080951429E0,-1.969728148E0
1.568043904E1,-1.350589871E-2,3.506687786E0,-1.562071967E0
1.570527804E1,-5.946419513E-1,3.633542545E0,-1.602353436E0
1.573011004E1,-1.135638038E0,4.094673267E0,-1.474987046E0
1.575494904E1,-2.295753105E0,5.345654358E0,-1.289189429E0
1.577978104E1,-2.756431838E0,5.414838613E0,-9.444820333E-1
1.580462004E1,-2.227663448E0,3.580801829E0,7.241553660E-1
1.582945304E1,-1.332709086E0,1.746910640E0,1.758635477E0
1.585429104E1,-7.696245575E-1,-6.709533781E-1,1.841724557E0
1.587912404E1,-8.294123375E-1,-1.487027632E0,7.735142715E-1
1.590396204E1,-9.726843238E-3,-2.852650402E0,1.803510518E0
1.592879504E1,-8.767315149E-2,-3.639578625E0,1.462266866E0
1.595363404E1,1.138527147E0,-3.143575109E0,5.078445666E-1
1.597846604E1,9.080953950E-1,-2.097443325E0,1.284809426E-1
1.600330504E1,-5.939309299E-1,3.499228200E-1,3.283002551E-1
1.602813704E1,-4.211381060E-1,7.389336920E-1,6.108306988E-1
1.605297604E1,2.603063464E-2,2.926736087E-1,1.026138400E0
1.607780804E1,1.969704759E-1,3.393779513E-1,2.378274567E-1
1.610264704E1,1.057053798E0,4.571799340E0,3.308354616E-1
1.612747904E1,1.437004702E0,7.870064293E-1,2.279702937E0
1.615231804E1,1.628686371E0,-5.411284091E0,-7.364065254E-1
1.617715104E1,1.042622285E0,-1.076996605E0,-4.148178506E-1
1.620198904E1,2.884089419E0,6.255421472E-1,3.965742454E-2
1.622682204E1,-5.478449303E-1,2.053403704E0,1.760161308E0
1.625166004E1,-3.961623091E-1,2.770267227E0,-2.533043057E0
1.627649304E1,3.022150952E-1,1.530182422E0,-3.822847613E0
1.630133204E1,-1.101890833E0,-3.140100986E-2,-1.083270375E0
1.632616404E1,1.425954634E-1,4.639771467E-1,-6.972494763E-1
1.635100304E1,6.098920745E-1,2.292092017E0,-4.134624660E-2
1.637583504E1,2.148957002E-1,1.339909493E0,-1.058215933E0
1.640067404E1,-7.415216696E-1,1.093965955E0,-6.250810942E-1
1.642550604E1,-9.598888618E-1,1.240476568E0,-5.450669181E-1
1.645034504E1,1.125489610E-1,-3.029916785E-1,-6.066363448E-1
1.647517704E1,1.998578310E-3,-1.439115839E0,-2.223453453E-1
1.650001613E1,-4.944031334E-1,-6.814783663E-1,6.164356935E-1
1.652484913E1,-1.403682590E-1,-6.486754864E-2,5.192923915E-1
1.654968713E1,-4.404304093E-1,1.131638616E0,-1.748478279E-1
1.657452012E1,1.910028076E-1,-1.725449020E-1,-5.634143114E-1
1.659935813E1,-6.185360134E-2,-2.413315469E0,1.869887525E0
1.662419113E1,-1.180259895E0,-1.098182529E0,1.868155288E0
1.664903013E1,-6.896802557E-1,-1.106087964E0,-4.627322745E-1
1.667386213E1,-6.615878928E-1,-1.325262364E0,-2.455935824E-1
1.669870112E1,-2.043391371E-1,-1.097350616E-2,-9.161397019E-1
1.672353313E1,-4.633742988E-1,8.181058690E-1,6.577477339E-1
1.674837213E1,-5.703046703E-1,1.060995991E0,-1.512471206E0
1.677320412E1,-1.289504009E-1,2.031205773E-1,-1.215433528E0
1.679804313E1,-6.568802994E-1,-1.713247050E0,-6.506278718E-1
1.682287513E1,-2.923140049E-1,-4.389411235E-1,-1.372908986E0
1.684771413E1,8.633279425E-1,-1.707729215E-1,-1.420894161E0
1.687254713E1,1.164803950E0,-8.457413451E-1,-6.356513983E-1
1.689738512E1,1.046754513E0,-1.831916292E0,-9.355866641E-2
1.692221813E1,1.847486842E0,-3.247587427E0,4.029164279E-1
1.694705613E1,1.324717696E0,-4.655196130E0,1.212636513E0
1.697188913E1,1.381042755E0,-5.482551125E0,1.967212676E0
1.699672813E1,1.169797472E0,-6.674109010E0,4.332487421E0
1.702156012E1,7.710957170E-2,-5.375377509E0,5.036475813E0
1.704639913E1,-9.088947093E-1,-2.585169522E0,3.052618454E0
1.707123113E1,6.702651608E-1,-5.848736294E-1,1.649300584E0
1.709607013E1,2.283140661E0,2.179571854E0,-4.489141345E-2
1.712090213E1,2.418037680E0,3.229171622E0,-1.516004094E0
1.714574112E1,3.392080897E0,1.983519245E0,-2.046334859E0
1.717057313E1,2.031884635E0,2.638981448E0,-1.515323478E0
1.719541213E1,4.756095976E-1,3.340970385E0,-2.012329792E0
1.722024513E1,-5.232211357E-1,4.076707697E0,-1.719862590E0
1.724508313E1,-1.472778552E0,4.492254110E0,-1.308109850E0
1.726991612E1,-1.650249149E0,5.074109663E0,-1.632682943E0
1.729475413E1,-2.299117593E0,5.905510054E0,-1.131401145E0
1.731958713E1,-2.763364297E0,6.240244439E0,-6.003335579E-1
1.734442612E1,-2.732651212E0,4.719048310E0,2.351318172E-1
1.736925813E1,-2.165036845E0,2.751019070E0,1.069486148E0
1.739409713E1,4.911661148E-5,-1.491408366E-1,1.869506872E0
1.741892913E1,2.392750812E-1,-2.167989104E0,1.206280662E0
1.744376813E1,2.427664536E-1,-5.653243629E0,1.539079400E0
1.746860012E1,7.951043844E-2,-6.923368796E0,2.877434703E0
1.749343975E1,-5.684908640E-1,-4.602012195E0,7.209711917E-1
1.751827275E1,-5.512316376E-1,-2.406692913E0,3.792669256E-1
1.754311075E1,-6.611224544E-1,3.597391257E-1,-3.875160313E-1
1.756794375E1,1.982038876E0,3.456313438E0,-1.844190621E0
1.759278175E1,2.943728095E0,2.340652705E0,3.815420772E0
1.761761475E1,3.924709618E0,-6.502416047E0,3.584444937E0
1.764245375E1,2.918355272E0,-1.784529287E-1,-1.368754832E0
1.766728575E1,-1.574690259E-1,7.483637305E0,-1.752040695E0
1.769212475E1,-3.159586247E0,5.857940615E0,-2.521231389E0
1.771695675E1,4.598700625E-1,1.197781661E-1,-2.658955829E0
1.774179575E1,9.004127383E-3,-1.334720236E0,-4.980740154E-1
1.776662775E1,9.960614920E-2,-3.480134118E-1,4.059721828E-2
1.779146675E1,5.203554153E-2,-2.531652881E-1,-7.185269094E-1
1.781629975E1,-4.517646521E-1,3.122804922E-1,-9.907896423E-1
1.784113775E1,-9.447381413E-1,6.100575507E-1,-3.818968570E-1
1.786597075E1,-5.710174459E-1,-9.078050807E-2,-4.890964928E-1
1.789080875E1,2.732345402E-1,1.090696485E0,-8.075697711E-1
1.791564175E1,3.403494662E-1,1.559529305E0,-5.522250795E-1
1.794048075E1,-5.484208810E-1,9.591322321E-1,-1.229283535E-1
1.796531275E1,-6.438030016E-1,2.640202054E-1,4.459086657E-2
1.799015175E1,3.923598647E-2,-1.506651765E0,6.242253542E-2
1.801498375E1,-4.848218858E-2,-1.653021314E0,8.146852478E-1
1.803982275E1,-8.075121760E-1,-3.318420598E-1,-2.866316807E-1
1.806465475E1,-6.203673613E-1,2.204988677E-2,-1.233139774E-1
1.808949375E1,-5.896449208E-2,-6.295866662E-1,1.555280426E-1
1.811432575E1,-5.193379998E-2,-4.440615668E-1,4.131519789E-1
1.813916475E1,-1.854555541E-1,2.282902095E-1,1.174670541E-1
1.816399775E1,1.235487431E-1,2.576563883E-1,-2.182517096E-1
1.818883575E1,-5.643656534E-1,9.204113853E-1,-2.520135328E-1
1.821366875E1,-6.595881450E-1,3.829686517E-1,-1.739170096E0
1.823850775E1,-8.694324356E-1,-1.559292347E0,-1.196260216E0
1.826333975E1,-3.943081570E-1,-1.346555585E0,-1.298697294E0
1.828817875E1,-2.554420477E-1,-8.277599875E-1,1.681065729E-1
1.831301075E1,5.211681783E-1,-4.628609864E-1,-5.649436507E-1
1.833784975E1,6.162047285E-1,-1.645459110E0,-2.548646352E-1
1.836268175E1,9.275514203E-1,-2.713191386E0,-7.996254516E-1
1.838752075E1,2.069975737E0,-5.684991086E0,6.574881175E-1
1.841235375E1,1.790038533E0,-6.352996298E0,2.010013417E0
1.843719175E1,1.573324934E0,-4.412868802E0,3.091853271E0
1.846202475E1,9.434611094E-1,-2.847617704E0,3.033299253E0
1.848686250E1,-2.292962229E-1,-2.461538334E0,1.792405632E0
1.851169550E1,4.533229351E-2,-2.513870037E0,4.233464532E-1
1.853653450E1,3.568041158E-1,-1.662187409E0,3.276523836E-1
1.856136650E1,6.836991388E-1,-4.567973141E-1,-1.311177445E-1
1.858620550E1,1.685263445E0,5.035644778E-1,-9.324999920E-1
1.861103750E1,2.675447316E0,1.705865525E0,-4.573984444E-1
1.863587650E1,2.159982512E0,2.533454701E0,-1.374469169E-1
1.866070850E1,1.600196983E0,2.966290162E0,-8.639319599E-1
1.868554750E1,7.903728175E-1,3.375198816E0,-7.322795606E-1
1.871038050E1,1.656410944E-1,3.952691176E0,-9.232133710E-1
1.873521850E1,-4.642098659E-1,4.442610665E0,-1.461309239E0
1.876005150E1,-8.370733595E-1,4.485657574E0,-1.639537050E0
1.878488950E1,-1.215970595E0,4.590764784E0,-1.449223044E0
1.880972250E1,-1.637614485E0,4.852999834E0,-6.462377822E-1
1.883456150E1,-2.324794471E0,4.207838524E0,-5.288350109E-1
