Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2);absolute;sliding average
76757329170,00;-102843752,50;8,61E+07;5,09E+07;102843752,5;60413302,18
76782165170,00;-41318764,69;1,50E+08;-3,33E+07;41318764,69;58021531,1
76806996170,00;-65161371,23;2,12E+08;-7,15E+07;65161371,23;53169966,34
76831832170,00;-65227444,77;5,98E+07;2,47E+07;65227444,77;58191230,3
76856663170,00;-62735361,46;4,47E+06;9,31E+07;62735361,46;62989585,4
76881499170,00;-52147808,07;4,41E+07;-7,87E+07;52147808,07;60585665,11
76906329170,00;-53473956,58;1,05E+08;2,53E+07;53473956,58;59398745,3
76931165170,00;-56945448,52;-9,65E+07;8,00E+07;56945448,52;63621409,54
76955996170,00;-15511493,68;-2,39E+06;3,25E+07;15511493,68;57262822,39
76980832170,00;-34634812,47;-1,82E+07;4,50E+07;34634812,47;49684051,27
77005663170,00;-139802248,50;-1,02E+08;1,40E+08;139802248,5;60626660,59
77030499170,00;-24206888,08;-7,83E+07;-2,16E+07;24206888,08;56076162,46
77055330170,00;8773162,37;2,15E+06;-9,25E+06;8773162,365;49803464,41
77080166210,00;-148766614,80;1,67E+07;2,19E+07;148766614,8;59362492,56
77104997210,00;-87125852,11;-1,12E+07;-6,30E+07;87125852,11;63248941,9
77129833210,00;-21120142,94;6,09E+07;2,20E+07;21120142,94;59654073,72
77154663210,00;-25373992,32;-1,03E+08;9,62E+07;25373992,32;56146134,14
77179500210,00;-43079946,04;-3,87E+07;-1,36E+08;43079946,04;59209295,51
77204330210,00;-51504614,35;-1,02E+08;-7,30E+07;51504614,35;61083717,95
77229166210,00;-90551735,76;-1,00E+08;1,33E+08;90551735,76;55611438,75
77253997210,00;-107243782,30;-3,79E+07;3,36E+06;107243782,3;64837760,33
77278833210,00;-92801744,34;-5,75E+07;-4,60E+07;92801744,34;74174269,44
77303664210,00;-30730041,86;-1,42E+08;-4,60E+07;30730041,86;61059094,67
77328500210,00;19974088,67;-2,90E+08;4,76E+07;19974088,67;53597787,62
77353331210,00;-82870248,56;-2,51E+08;-6,31E+07;82870248,56;60458910,47
77378167210,00;-81756938,70;-4,19E+07;1,28E+07;81756938,7;66723682,29
77402997210,00;-76832413,67;-1,80E+07;1,12E+08;76832413,67;70473956,47
77427834210,00;-31341660,62;-2,58E+07;3,75E+07;31341660,62;68233628,28
77452664210,00;-78562604,78;1,61E+06;2,10E+07;78562604,78;66901502,61
77477500210,00;-72746379,38;4,41E+07;-8,82E+07;72746379,38;63068457,84
77502331210,00;-75363008,38;1,94E+07;7,45E+06;75363008,38;61130820,51
77527167210,00;-20799715,52;-1,44E+07;1,52E+07;20799715,52;60027450,92
77551998210,00;-4732736,35;2,93E+07;-1,83E+07;4732736,349;58333967,33
77576834210,00;-117676384,40;1,36E+08;-5,03E+07;117676384,4;62201315,76
77601665210,00;-92777770,76;9,51E+07;7,44E+07;92777770,76;63425852,65
77626501210,00;-52819068,43;4,63E+07;5,33E+07;52819068,43;60757703,18
77651332210,00;-79902786,61;4,54E+07;4,03E+07;79902786,61;66153383,85
77676168210,00;-70650152,56;-9,31E+07;2,19E+07;70650152,56;65274222,49
77700998210,00;-25545900,46;-5,88E+07;3,67E+07;25545900,46;60029724,83
77725834210,00;10550131,20;-4,46E+07;2,20E+07;10550131,2;52828294,03
77750665210,00;-44270439,15;-5,27E+07;-4,26E+07;44270439,15;55436152,21
77775501210,00;-29783962,37;-1,05E+08;-3,92E+07;29783962,37;58219621,77
77800332210,00;-1373510,96;-1,32E+08;-1,03E+07;1373510,957;45297080,28
77825168210,00;-73989497,42;8,36E+07;-5,63E+07;73989497,42;43209494,35
77849999210,00;-93320977,09;1,63E+08;-1,22E+08;93320977,09;47709706,42
77874835210,00;-26894853,12;1,27E+08;-1,61E+07;26894853,12;41819936,04
77899666210,00;-25793237,69;-3,55E+07;3,50E+07;25793237,69;36835834,38
77924502210,00;-30272204,88;-3,87E+06;-7,02E+07;30272204,88;37360979,32
77949332210,00;-91172125,34;-5,92E+07;2,36E+07;91172125,34;46318978,67
77974168210,00;-53289769,29;6,22E+07;-5,32E+06;53289769,29;47321126,46
77998999210,00;-68925808,67;6,91E+07;-5,27E+07;68925808,67;51670220,5
78023835210,00;-120830957,30;-3,31E+07;2,69E+07;120830957,3;64943270,09
78048666210,00;-51604601,74;-1,05E+08;5,41E+07;51604601,74;62456059,46
78073501540,00;-36631051,90;-6,23E+07;-2,13E+07;36631051,9;56157178,88
78098332540,00;-75234954,36;4,33E+07;-2,52E+07;75234954,36;61528301,24
78123168540,00;-25452345,01;9,68E+07;-5,83E+07;25452345,01;61490424,28
78147999540,00;-30955744,39;5,89E+07;3,35E+07;30955744,39;61566373,11
78172835540,00;-57116771,94;8,98E+07;-7,98E+06;57116771,94;57782444,96
78197665540,00;-76921291,35;1,92E+07;8,29E+07;76921291,35;60408169,63
78222501540,00;-11183969,38;-1,15E+08;-4,11E+07;11183969,38;53992409,71
78247332540,00;30293839,57;-1,49E+07;-1,07E+08;30293839,57;43932729,96
78272168540,00;-42161933,18;-2,61E+07;-3,67E+07;42161933,18;42883544,56
78296999540,00;-55601173,64;-2,50E+07;-2,53E+07;55601173,64;44991335,87
78321835540,00;-34073479,77;1,67E+07;-1,20E+07;34073479,77;40417838,69
78346666540,00;-53310819,27;-4,42E+06;-2,50E+07;53310819,27;43513224,72
78371502540,00;-114556894,90;-9,37E+05;-1,12E+08;114556894,9;52802241,44
78396333540,00;-35071014,76;2,74E+07;-2,35E+07;35071014,76;50352712,87
78421169540,00;-49162804,48;5,52E+07;-3,89E+07;49162804,48;47268436,55
78445999540,00;-105898922,70;6,96E+07;-1,31E+07;105898922,7;57792320,25
78470835540,00;-75661801,10;-2,87E+07;3,36E+07;75661801,1;62833204,87
78495666540,00;-35511894,82;-9,43E+06;3,15E+07;35511894,82;62094311,72
78520502540,00;-84724985,36;7,96E+06;-1,74E+07;84724985,36;65330290,8
78545333540,00;-90409063,70;1,10E+07;1,93E+07;90409063,7;71589800,12
78570169540,00;-122762292,60;-8,73E+07;6,96E+07;122762292,6;79306630,49
78595000540,00;-104624229,70;-8,90E+07;1,10E+08;104624229,7;78203001,02
78619836540,00;-91974948,05;-7,14E+06;6,58E+07;91974948,05;84525660,28
78644667540,00;-127447666,50;3,42E+07;5,05E+07;127447666,5;93223978,28
78669503540,00;-56119236,95;-7,58E+07;3,15E+07;56119236,95;87692902,09
78694333540,00;-11629527,21;-1,63E+08;1,23E+06;11629527,21;80578204,99
78719169540,00;56300500,63;-1,13E+08;-4,44E+07;56300500,63;82888050,08
78744000540,00;-20796207,19;8,09E+07;2,17E+06;20796207,19;75784852,5
78768836540,00;-40304272,77;4,52E+07;8,31E+06;40304272,77;70217653,51
78793667540,00;-60922724,60;-6,64E+07;-4,48E+07;60922724,6;63346590,4
78818503540,00;-96247508,53;-8,43E+07;8,28E+07;96247508,53;62415843,6
78843334540,00;-50055089,59;-3,75E+07;5,58E+07;50055089,59;57758081,55
78868170540,00;-103223236,80;3,18E+07;-2,39E+07;103223236,8;55066478,25
78893001540,00;-98479390,74;6,35E+07;5,45E+06;98479390,74;59773162,01
78917837540,00;40945127,61;-3,95E+07;1,40E+08;40945127,61;63030450,94
78942667540,00;-28088854,55;-1,14E+08;5,18E+07;28088854,55;59895823,6
78967503540,00;-98971141,58;-1,65E+08;-2,65E+07;98971141,58;68581927,42
78992334540,00;-109918883,40;-6,58E+07;6,71E+07;109918883,4;76316884,16
79017170540,00;-52376434,21;2,13E+07;4,44E+07;52376434,21;75367296,33
79042001540,00;-104211416,20;-4,49E+07;-4,12E+07;104211416,2;76252174,96
79066837670,00;-62133098,24;5,25E+07;-6,60E+07;62133098,24;77594175,93
79091668670,00;-23913942,58;1,20E+08;1,35E+07;23913942,58;68782032,12
79116504670,00;-51571272,61;-1,34E+07;9,76E+07;51571272,61;63570019
79141335670,00;-73594810,37;-1,23E+08;3,87E+07;73594810,37;67197761,53
79166171670,00;-202122457,60;-1,66E+08;-1,66E+07;202122457,6;86534828,53
79191001670,00;-41767830,85;-1,24E+08;6,60E+07;41767830,85;80178905,12
79215837670,00;85837125,78;-1,64E+08;1,08E+08;85837125,78;77503154,27
79240668670,00;81480365,40;-1,64E+08;9,65E+07;81480365,4;80736924,4
79265504670,00;-108978066,40;-2,54E+08;1,77E+08;108978066,4;81266552,2
79290335670,00;-87500073,91;-2,61E+08;6,09E+07;87500073,91;84085105,06
79315171670,00;295498983,30;1,56E+07;-1,14E+08;295498983,3;114261220,7
79340002670,00;56729686,26;8,32E+06;-2,79E+08;56729686,26;114834377,8
79364838670,00;-98574700,36;2,72E+08;-5,35E+08;98574700,36;117609921,1
79389669670,00;-77491979,60;4,49E+08;-4,16E+08;77491979,6;103762090,2
79414505670,00;-241187120,70;3,73E+08;-7,87E+07;241187120,7;125919789,1
79439335670,00;-283464244,00;2,57E+08;5,80E+07;283464244;147878357,8
79464171670,00;-33341993,09;2,44E+08;7,18E+07;33341993,09;142529649,7
79489002670,00;68148128,99;2,64E+08;-1,46E+07;68148128,99;137992990
79513838670,00;-190145021,10;1,72E+08;-7,55E+07;190145021,1;149397984,2
79538669670,00;-112879328,70;-1,71E+08;-1,21E+07;112879328,7;129106911,4
79563505670,00;182208010,60;-2,32E+08;2,22E+08;182208010,6;143048947,5
79588336670,00;303281042,60;6,24E+07;1,56E+08;303281042,6;165794096,6
79613172670,00;95589696,76;3,21E+08;1,33E+08;95589696,76;167804954,1
79638002670,00;-170524689,00;4,46E+08;3,88E+08;170524689;159953572,8
79662839670,00;-134201200,60;8,05E+08;1,34E+08;134201200,6;143368790,2
79687669670,00;85490970,61;1,11E+09;2,65E+07;85490970,61;149163121
79712505670,00;-25508478,28;1,51E+09;2,39E+08;25508478,28;144425382
79737336670,00;-148817485,60;1,85E+09;3,33E+08;148817485,6;139833433,6
79762172670,00;-575001738,70;1,69E+09;-5,57E+06;575001738,7;191180368,1
79787003670,00;-111393551,20;1,19E+09;-1,88E+08;111393551,2;183312094,8
79811839670,00;-183263433,00;1,20E+09;-1,27E+08;183263433;169976804,9
79836670670,00;-992442650,20;1,49E+09;5,96E+08;992442650,2;269627133
79861506670,00;-1105152994,00;2,09E+09;7,76E+08;1105152994;373474722,5
79886336670,00;-1647722567,00;-3,59E+08;1,68E+09;1647722567;541643763,2
79911173670,00;-502482231,30;2,36E+09;-8,37E+07;502482231,3;587976125,5
79936003670,00;-1423117565,00;1,00E+09;7,50E+08;1423117565;743266024
79960839670,00;-2347148377,00;-2,36E+09;1,11E+09;2347148377;987525011,9
79985670670,00;-1349856631,00;-2,04E+09;7,80E+08;1349856631;1073620000
80010506670,00;-532116504,90;-5,46E+08;-1,22E+09;532116504,9;1120366995
80035337670,00;-157360852,40;-9,29E+08;-6,71E+08;157360852,4;1117488930
80060173670,00;455634924,20;-1,04E+09;1,52E+08;455634924,2;1057843627
80085004420,00;854232013,80;-5,82E+08;-1,36E+08;854232013,8;1029963519
80109840420,00;1291089774,00;-2,53E+07;-3,55E+08;1291089774;990337652,6
80134670420,00;1521509247,00;5,91E+07;-1,46E+07;1521509247;1103562877
80159506420,00;1452630801,00;3,98E+08;1,44E+08;1452630801;1106842125
80184337420,00;1079567918,00;5,77E+08;1,76E+07;1079567918;965999851,8
80209173420,00;908360273,80;2,16E+08;2,43E+08;908360273,8;916944701
80234004420,00;1250162188,00;1,28E+07;7,99E+08;1250162188;996727554,7
80258840420,00;1588338245,00;1,80E+08;1,35E+09;1588338245;1155725043
80283671420,00;1442489390,00;2,55E+08;1,38E+09;1442489390;1265375539
80308507420,00;1283563823,00;2,61E+08;1,19E+09;1283563823;1313079073
80333338420,00;1509902524,00;3,24E+08;7,95E+08;1509902524;1337391601
80358174420,00;2116228382,00;5,41E+08;-3,05E+08;2116228382;1403471505
80383004420,00;2041027341,00;4,05E+08;-4,05E+08;2041027341;1468848898
80407840420,00;1267212085,00;-8,40E+08;-2,43E+07;1267212085;1489698250
80432671420,00;1672819986,00;-1,49E+09;4,06E+08;1672819986;1574638218
80457507420,00;-1095930181,00;-2,42E+09;1,26E+09;1095930181;1557501329
80482338420,00;-11453172850,00;5,29E+09;3,28E+09;11453172850;2653594062
80507174420,00;-3416908759,00;9,28E+09;-6,80E+09;3416908759;2872973992
80532005420,00;658635633,60;-7,50E+09;3,85E+09;658635633,6;2803537527
80556841420,00;3966445289,00;-1,26E+10;3,34E+09;3966445289;3076486723
80581671420,00;-292053803,80;-3,25E+09;-4,24E+09;292053803,8;2873800659
80606507420,00;-1996465126,00;3,26E+09;-4,32E+09;1996465126;2868849301
80631338420,00;-19634950,16;1,29E+09;-7,78E+08;19634950,16;2730229620
80656174420,00;11279278,99;-3,14E+08;1,60E+08;11279278,99;2545613986
80681005420,00;-266199170,40;6,88E+08;-3,87E+08;266199170,4;2453421651
80705841420,00;340855835,10;-2,53E+08;-1,43E+08;340855835,1;1218719761
80730672420,00;-363142497,50;-9,02E+08;-1,82E+08;363142497,5;879412398,3
80755508420,00;-445153205,40;4,91E+08;-4,54E+08;445153205,4;855692128,5
80780339420,00;28226848,84;7,35E+08;7,05E+06;28226848,84;418112301,8
80805175420,00;205853565,90;-6,18E+08;-7,90E+07;205853565,9;408534497,6
80830005420,00;347224622,40;-5,51E+08;-2,38E+08;347224622,4;225285552,7
80854841420,00;11473406,55;4,80E+08;-8,73E+07;11473406,55;224378714,6
80879672420,00;134119924,30;9,74E+08;-1,55E+08;134119924,3;238027675,2
80904508420,00;477180744,40;1,24E+09;7,46E+06;477180744,4;261470072,3
80929339420,00;124385479,70;1,12E+09;2,58E+08;124385479,7;237417810,6
80954175420,00;-53456999,66;1,04E+09;1,59E+08;53456999,66;203008310,8
80979006420,00;-145612042,00;1,77E+09;1,22E+08;145612042;169725959,3
81003842420,00;-341388516,40;2,13E+09;8,40E+08;341388516,4;204521700,1
81028672420,00;-159462926,40;1,98E+09;1,15E+09;159462926,4;199367184,6
81053509420,00;-507424882,70;2,69E+09;9,26E+08;507424882,7;217167213,6
81078340420,00;-748364081,40;2,81E+09;7,24E+08;748364081,4;299043955,2
81103176420,00;-586419596,70;3,03E+09;-1,03E+06;586419596,7;349299474,4
81128007420,00;-874395552,30;3,38E+09;2,58E+08;874395552,3;393434453
81152843420,00;-2604765004,00;4,96E+09;-3,07E+07;2604765004;669032178
81177674420,00;-2386834014,00;6,46E+09;5,03E+08;2386834014;928296290,7
81202510420,00;-3214051892,00;7,00E+09;8,32E+08;3214051892;1269234052
81227341420,00;-3326625411,00;6,02E+09;2,82E+09;3326625411;1600927040
81252177420,00;-1191707574,00;2,91E+09;2,75E+09;1191707574;1715620890
81277007420,00;-1681924101,00;1,00E+09;5,83E+08;1681924101;1846120803
81301843420,00;-3648606434,00;-8,93E+08;-1,72E+09;3648606434;2168369953
81326674420,00;-3030279751,00;-1,55E+09;-2,20E+09;3030279751;2439909970
81351510420,00;-1961336809,00;-4,04E+08;-1,80E+09;1961336809;2560681221
81376341420,00;-1378549502,00;4,01E+08;-4,01E+09;1378549502;2424435054
81401177420,00;-2636905394,00;-2,16E+09;-2,82E+09;2636905394;2452220763
81426008420,00;-2286569468,00;-2,93E+09;-1,79E+09;2286569468;2349167160
81450844420,00;-428428999,20;-4,67E+09;-1,60E+09;428428999,2;2027145337
81475674420,00;510270722,50;-5,18E+09;-8,97E+08;510270722,5;1951430131
81500510420,00;1507794603,00;-4,86E+09;-6,91E+08;1507794603;1932082409
81525341420,00;1685682691,00;-5,56E+09;-8,71E+08;1685682691;1713979771
81550177420,00;2040826197,00;-5,98E+09;-1,24E+09;2040826197;1604040487
81575008420,00;2323045569,00;-5,87E+09;-7,08E+08;2323045569;1644230350
81599844420,00;2778550685,00;-5,42E+09;3,39E+08;2778550685;1799786037
81624675420,00;2916097662,00;-4,66E+09;1,65E+09;2916097662;1830807400
81649511420,00;2139340671,00;-1,65E+09;2,50E+09;2139340671;1814448644
81674342420,00;529374160,80;1,06E+09;1,50E+09;529374160,8;1825664773
81699178420,00;-1587906135,00;4,98E+09;4,46E+08;1587906135;1945402042
81724008420,00;-1787194448,00;7,14E+09;3,79E+07;1787194448;1976446469
81748844420,00;-243061153,30;5,74E+09;-4,76E+08;243061153,3;1816155187
81773675420,00;1477163379,00;2,21E+09;-3,05E+08;1477163379;1753525985
81798511420,00;1644075658,00;-2,41E+09;-1,01E+09;1644075658;1678084884
81823342420,00;-3335650004,00;-6,60E+09;-2,33E+09;3335650004;1739984808
81848178420,00;-8941466281,00;4,64E+09;1,55E+10;8941466281;2409470210
81873009420,00;-2551139604,00;1,16E+10;-1,06E+10;2551139604;2455225647
81897845420,00;-151197302,30;-1,32E+10;6,00E+08;151197302,3;2413205996
81922675420,00;6996968869,00;-1,77E+10;8,57E+09;6996968869;3014212967
81947511420,00;-353943657,90;-2,14E+09;-6,66E+09;353943657,9;2854962879
81972342420,00;-3486439755,00;2,68E+09;-5,94E+09;3486439755;3215338279
81997178420,00;-183925337,80;-1,35E+08;-2,01E+09;183925337,8;3071645163
82022009420,00;1487788939,00;-1,58E+09;-1,34E+09;1487788939;3054279972
82046845420,00;268611731,50;-1,16E+09;4,23E+06;268611731,5;2713497942
82071675790,00;-57757042,05;-3,57E+08;2,33E+08;57757042,05;1726419138
82096511790,00;-21092076,30;-4,80E+08;1,07E+08;21092076,3;1445302746
82121342790,00;453619388,90;-1,83E+08;1,12E+08;453619388,9;1478905200
82146178790,00;501869443,10;5,51E+08;-2,32E+07;501869443,1;757227485,7
82171008790,00;433202666,00;9,27E+08;-1,25E+08;433202666;766034042,2
82195844790,00;270842444,30;1,19E+09;7,39E+07;270842444,3;408745452,1
82220675790,00;317569298,70;1,22E+09;4,87E+08;317569298,7;423594781,1
82245511790,00;370755572,30;9,48E+08;1,41E+08;370755572,3;299479962,6
82270342790,00;25972162,49;1,01E+09;1,31E+08;25972162,49;272520010,5
82295178790,00;167166633,00;1,46E+09;1,12E+09;167166633;284676631,7
82320009790,00;59583127,50;2,39E+09;1,21E+09;59583127,5;288953415,1
82344845790,00;-518150430,30;3,30E+09;-5,53E+08;518150430,3;296123530,9
82369675790,00;-559739921,10;3,51E+09;-8,72E+08;559739921,1;302553584
82394511790,00;-793055520,10;3,48E+09;-7,97E+08;793055520,1;342537234,4
82419342790,00;-1317104037,00;3,53E+09;-9,09E+08;1317104037;458788522,5
82444178790,00;-2658068807,00;4,75E+09;1,26E+08;2658068807;718844023,4
82469009790,00;-2505730712,00;6,46E+09;1,44E+09;2505730712;956063483,4
82493845790,00;-3728372980,00;7,93E+09;6,80E+08;3728372980;1367441352
82518676790,00;-3521620697,00;6,94E+09;3,17E+09;3521620697;1740158470
82543512790,00;-162355544,00;2,26E+09;3,99E+09;162355544;1751577628
82568342790,00;-605791422,10;-9,53E+08;-7,23E+08;605791422,1;1761315516
82593178790,00;-5142659495,00;-1,75E+09;-3,18E+09;5142659495;2270528802
82618009790,00;-4753222654,00;-2,05E+09;-2,24E+09;4753222654;2710547372
82642845790,00;-1150215731,00;-3,75E+08;-2,72E+09;1150215731;2692004227
82667676790,00;-1065831639,00;-1,08E+07;-5,02E+09;1065831639;2515088986
82692512790,00;-2207728536,00;-2,68E+09;-2,97E+09;2207728536;2481977633
82717343790,00;-1438362426,00;-3,60E+09;-1,90E+09;1438362426;2227532016
82742179790,00;8183763,03;-5,33E+09;-1,37E+09;8183763,027;1837150134
82767010790,00;1183555385,00;-5,78E+09;-9,34E+08;1183555385;1950616783
82791846790,00;1439271083,00;-5,67E+09;-8,24E+08;1439271083;2043225635
82816676790,00;1582346603,00;-6,50E+09;-1,01E+09;1582346603;1647635313
82841512790,00;2308439809,00;-7,07E+09;-8,74E+08;2308439809;1375992775
82866343790,00;2522783532,00;-6,47E+09;-5,84E+07;2522783532;1528500308
82891179790,00;2662363586,00;-4,21E+09;1,56E+09;2662363586;1705892747
82916010790,00;2744860198,00;-2,93E+09;2,20E+09;2744860198;1765574043
82940846790,00;1345458355,00;-9,82E+07;2,02E+09;1345458355;1755251368
82965677790,00;-505973019,00;1,81E+09;1,34E+09;505973019;1810561286
82990513790,00;-2026525662,00;5,49E+09;-4,54E+08;2026525662;1904224650
83015343790,00;-1564844717,00;8,21E+09;-1,01E+09;1564844717;1918177276
83040179790,00;-309912954,60;6,80E+09;-3,80E+08;309912954,6;1776795759
83065010790,00;815863169,40;2,89E+09;-6,22E+08;815863169,4;1610953910
83089846460,00;1463292030,00;-3,31E+09;-1,40E+09;1463292030;1493232632
83114677460,00;-1886629273,00;-6,12E+09;-1,21E+09;1886629273;1407039931
83139513460,00;-6290718774,00;3,36E+09;1,04E+10;6290718774;1801024217
83164344460,00;-3502230746,00;6,42E+09;-6,32E+09;3502230746;2040665594
83189180460,00;-498792638,20;-1,11E+10;6,40E+08;498792638,2;2039867774
83214010460,00;4300200850,00;-1,54E+10;5,52E+09;4300200850;2292498350
83238846460,00;-331852877,10;-2,40E+09;-5,23E+09;331852877,1;2155499257
83263677460,00;-2276537985,00;2,18E+08;-4,30E+09;2276537985;2374013149
83288513460,00;-447592663,80;-6,13E+08;-2,64E+09;447592663,8;2333094204
83313344460,00;732015266,40;-1,44E+09;-1,91E+09;732015266,4;2251841230
83338180460,00;237237326,50;-1,95E+09;7,37E+07;237237326,5;2068575459
83363011460,00;-343950766,30;-1,48E+09;3,24E+08;343950766,3;1407823458
83387847460,00;-97448526,62;1,17E+08;-4,68E+08;97448526,62;1029514322
83412677460,00;570649071,30;5,58E+08;-7,16E+08;570649071,3;1037498370
83437513460,00;522163959,10;5,41E+08;7,45E+07;522163959,1;617716493,6
83462344460,00;202500187,80;7,62E+08;2,66E+08;202500187,8;603343972,5
83487180460,00;540712496,60;1,16E+09;2,18E+06;540712496,6;410474473,8
83512011460,00;505681827,70;9,95E+08;2,37E+08;505681827,7;416928825,4
83536847460,00;163506860,70;4,24E+08;7,37E+08;163506860,7;353761224,7
83561678460,00;-151054630,30;4,70E+08;6,99E+08;151054630,3;344185369,6
83586514460,00;292704598,90;1,07E+09;1,05E+09;292704598,9;338491351
83611344460,00;205832516,00;1,92E+09;5,62E+08;205832516;350534016,5
83636181460,00;-388931057,50;2,27E+09;-8,09E+08;388931057,5;330343126,1
83661011460,00;-950745570,70;2,24E+09;-5,11E+08;950745570,7;377963305,1
83685847460,00;-753137748,20;2,94E+09;-1,04E+09;753137748,2;439145256,3
83710678460,00;-756210460,10;3,43E+09;-1,12E+09;756210460,1;463089474,5
83735514460,00;-2019841710,00;4,36E+09;-4,82E+08;2019841710;631329461,4
83760345460,00;-2027143128,00;5,61E+09;7,45E+08;2027143128;838400157,7
83785181460,00;-2570123760,00;7,36E+09;9,90E+08;2570123760;1107185617
83810011460,00;-3880692948,00;7,02E+09;2,10E+09;3880692948;1505850989
83834848460,00;-2467692236,00;4,93E+09;3,31E+09;2467692236;1757168735
83859678460,00;-1168004715,00;2,21E+09;2,73E+09;1168004715;1843732475
83884514460,00;-1803956661,00;-4,40E+08;1,47E+08;1803956661;1938533707
83909345460,00;-3591286764,00;-1,42E+09;-1,03E+09;3591286764;2253883598
83934181460,00;-2634819692,00;-2,03E+09;-1,37E+09;2634819692;2462617957
83959012460,00;-2748573765,00;-4,57E+08;-1,50E+09;2748573765;2543588185
83983848460,00;-2449221466,00;-1,62E+09;-3,86E+09;2449221466;2590485779
84008678460,00;-2440800306,00;-2,83E+09;-1,65E+09;2440800306;2576116506
