Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Beweging
11.71843304,-0.12537249,-0.75417826,-0.44836625,schuifelen
11.74326304,-0.12414282,-0.500034294,-0.502721382,schuifelen
11.76810004,-0.213401152,-0.389469586,-0.21369936,schuifelen
11.79293004,0.026691955,-0.277089902,-0.47131014,schuifelen
11.81776704,0.059218261,0.342234024,-0.678632526,schuifelen
11.84259704,-0.047611538,0.463851139,-0.222695886,schuifelen
11.86743304,0.161453319,0.565236011,-0.526083348,schuifelen
11.89226404,0.504317672,0.843155926,-0.727277852,schuifelen
11.91710004,0.191707982,1.295733341,-0.648633679,schuifelen
11.94193104,-0.017175027,1.185475319,-0.537140433,schuifelen
11.96676704,0.068956214,0.740372692,-0.154135236,schuifelen
11.99159804,0.221630523,0.674279567,0.034734508,schuifelen
12.01643329,-0.031334644,0.836407654,-0.327055529,schuifelen
12.04126429,-0.015406244,0.944444319,-0.185857258,schuifelen
12.06610029,-0.131436052,0.851878802,-0.108947661,schuifelen
12.09093129,0.201699704,0.837634107,-0.191246344,schuifelen
12.11576729,-0.019035026,0.935429082,-0.347533063,schuifelen
12.14059829,-0.051529173,0.561780307,-0.380388568,schuifelen
12.16543429,0.037712202,-0.333979802,0.200850981,schuifelen
12.19026529,0.070552504,-0.591354939,-0.059941854,schuifelen
12.21510129,0.248447608,-0.207352792,-0.159153316,schuifelen
12.23993229,-0.169148839,0.041722524,-0.270707081,schuifelen
12.26476829,0.028202875,-0.004014095,-0.317670748,schuifelen
12.28959929,-0.017853888,-0.119109574,-0.441039397,schuifelen
12.31443529,0.028682347,0.099205359,-0.277258302,schuifelen
12.33926629,0.289323154,0.362662258,-0.052895667,schuifelen
12.36410229,0.023537967,0.545008227,-0.230754226,schuifelen
12.38893329,-0.276478575,0.608557155,-0.33682418,schuifelen
12.41376929,-0.344599807,0.465539742,-0.279237584,schuifelen
12.43860029,-0.558935344,0.49850152,-0.168592477,schuifelen
12.46343629,-0.512257606,0.555617122,-0.034366133,schuifelen
12.48826729,-0.799312626,0.883377606,-0.126511235,schuifelen
12.51310329,-0.710984001,1.166827963,-0.167934372,schuifelen
12.53793429,-0.421440407,1.193762431,-0.348677948,schuifelen
12.56277029,-0.697396241,0.957716329,0.290401965,schuifelen
12.58760129,-0.459105247,0.887510272,0.779323334,schuifelen
12.61243729,-0.387398502,0.904647292,1.330869552,schuifelen
12.63726829,-0.660162342,0.803910437,1.425818686,schuifelen
12.66210429,0.112804484,1.108863637,1.569394435,schuifelen
12.68693529,0.70456025,1.943491691,0.164192154,schuifelen
12.71177129,0.716925942,2.364147256,0.238219366,schuifelen
12.73660129,0.536548694,1.91349796,0.387146926,schuifelen
12.76143829,-0.102029235,-0.05032757,-0.462215381,schuifelen
12.78626829,-0.664550677,-1.219598207,-0.605064321,schuifelen
12.81110529,-0.819482011,-2.054877641,-0.608185565,schuifelen
12.83593529,-0.68456745,-2.227214967,-0.651057057,schuifelen
12.86077129,-0.422874144,-1.026852637,-0.199821578,schuifelen
12.88560229,-0.389377785,-0.590754722,-0.353625569,schuifelen
12.91043829,-0.646497399,-0.61516502,0.402129246,schuifelen
12.93526929,-0.689393742,-0.754487066,0.587516681,schuifelen
12.96010529,-0.477111747,-0.985874765,1.06038905,schuifelen
12.98493629,-0.506084701,-1.091962261,1.250782578,schuifelen
13.00977279,-0.343031584,-0.782780062,0.452637495,schuifelen
13.03460379,-0.2068435,-1.063813764,0.426743832,schuifelen
13.05943979,-0.181534411,-0.902336618,0.171800551,schuifelen
13.08427079,-0.261623139,-0.347290842,0.167459579,schuifelen
13.10910679,0.021416012,0.039125474,0.057582064,schuifelen
13.13393779,-0.006402701,0.102606502,0.072908055,schuifelen
13.15877379,-0.355017791,-0.179442716,0.493121424,schuifelen
13.18360479,-0.233571707,-0.192718381,0.770828938,schuifelen
13.20844079,-0.297198769,-0.693202326,0.878938108,schuifelen
13.23327179,-0.151185023,-1.382437024,0.856521345,schuifelen
13.25810779,0.104761639,-2.119779396,0.782663848,schuifelen
13.28293879,0.145355934,-2.800718357,0.095748156,schuifelen
13.30777479,-0.139132742,-2.233143751,1.596064024,schuifelen
13.33260579,-0.58793461,-1.245415711,1.12693855,schuifelen
13.35744179,-0.161056293,-1.987215123,0.216729387,schuifelen
13.38227279,0.694823467,-3.495707884,-0.635116232,schuifelen
13.40710879,1.621761514,-4.178269447,-1.443731339,schuifelen
13.43193979,-1.09804395,0.848119335,-0.32296891,schuifelen
13.45677579,-0.863309231,4.946027573,-2.646084938,schuifelen
13.48160679,0.777521807,1.796800253,-1.045838839,schuifelen
13.50644279,0.201154159,-1.107861425,1.008155288,schuifelen
13.53127379,0.191195181,-0.930075225,-0.454748194,schuifelen
13.55610979,0.108399192,-0.816187251,-1.523616876,schuifelen
13.58094079,-0.187513189,-0.545918127,-1.059227501,schuifelen
13.60577679,-0.185334517,0.030372485,-0.8328084,schuifelen
13.63060679,-0.026151087,-0.142774534,-0.247323481,schuifelen
13.65544379,-0.148859586,-0.212821181,-0.137362498,schuifelen
13.68027379,-0.481319988,0.222834099,-0.523179328,schuifelen
13.70511079,-0.362101108,-0.211261144,-0.499793974,schuifelen
13.72994079,0.162328062,-0.623232789,-0.185750839,schuifelen
13.75477779,0.058748145,-1.077979521,0.192326325,schuifelen
13.77960779,-0.190818036,-0.765068699,-0.003234387,schuifelen
13.80444379,0.19243596,-0.109806635,-0.343718924,schuifelen
13.82927479,0.156708888,0.564155738,-0.47951583,schuifelen
13.85411079,0.13219736,0.607338595,-0.019414218,schuifelen
13.87894179,0.040560966,0.367937799,0.065544656,schuifelen
13.90377779,-0.097685339,0.579211442,-0.194938861,schuifelen
13.92860879,-0.025894395,0.614214336,-0.116662185,schuifelen
13.95344479,0.088379495,0.556486128,-0.156908278,schuifelen
13.97827579,-0.15665217,0.673576951,-0.127529235,schuifelen
14.00311167,0.011854645,0.846065427,-0.087526094,schuifelen
14.02794267,-0.085300351,1.187391086,-0.089280259,schuifelen
14.05277867,-0.077075658,1.077855122,-0.318190858,schuifelen
14.07760967,0.20663183,0.915441033,-0.286302775,schuifelen
14.10244567,0.071024959,0.782290796,-0.287252655,schuifelen
14.12727667,0.058938764,0.777495348,-0.40637184,schuifelen
14.15211267,-0.499391393,1.540332019,-0.556716911,schuifelen
14.17694367,-0.618013272,1.602857466,-0.442407353,schuifelen
14.20177967,-0.800789047,1.654438094,-0.458987718,schuifelen
14.22661067,-1.074073289,1.536187513,-0.503033331,schuifelen
14.25144667,-0.889575509,1.454957262,-0.090397662,schuifelen
14.27627767,-0.866482515,1.526460816,0.604894167,schuifelen
14.30111367,-0.710148434,1.358320475,1.269869644,schuifelen
14.32594467,-0.269321584,0.328463539,1.411845303,schuifelen
14.35078067,-0.475264027,0.140904595,1.158170137,schuifelen
14.37561167,-0.921437572,0.959910862,1.72109299,schuifelen
14.40044767,-0.12920417,1.77933579,2.18912752,schuifelen
14.42527867,0.403528047,1.154261712,0.886861378,schuifelen
14.45011467,0.231123478,-0.32876584,-0.393474198,schuifelen
14.47494567,-0.212885427,-1.36255152,-0.630046842,schuifelen
14.49978167,-1.335604627,-1.855112635,-0.952834488,schuifelen
14.52461167,-1.173887014,-1.713894337,-0.878546491,schuifelen
14.54944867,-0.331041284,-1.433616972,-1.837460768,schuifelen
14.57427867,-0.13166117,-1.613135701,-1.428070157,schuifelen
14.59911567,0.405309693,-1.83424246,-0.956124863,schuifelen
14.62394567,0.301641483,-1.498631139,-0.375537425,schuifelen
14.64878167,0.106274314,-0.970496442,0.174857183,schuifelen
14.67361267,-0.034976875,-1.010664621,0.614200888,schuifelen
14.69844867,-0.729309175,-0.210566422,0.890276005,schuifelen
14.72327967,-0.734292172,0.295209985,0.947506067,schuifelen
14.74811567,-0.584751386,-0.771750897,1.185401351,schuifelen
14.77294667,-0.703292574,-1.73753463,1.198002101,schuifelen
14.79778267,-0.296985345,-1.621880505,0.950608892,schuifelen
14.82261367,-0.006166474,-1.556788131,0.481153197,schuifelen
14.84744967,0.106739168,-0.712616251,0.272685048,schuifelen
14.87228067,6.43194e-05,-0.143504121,-0.005641394,schuifelen
14.89711667,0.206272227,0.129091026,-0.581276532,schuifelen
14.92194767,0.059832219,0.030672739,0.149985759,schuifelen
14.94678367,0.041474301,-0.057776923,1.846652298,schuifelen
14.97161467,0.57984908,-0.733006662,1.499106664,schuifelen
14.99645067,0.803852988,-1.326090038,0.414617876,schuifelen
15.02128171,0.101400075,-1.239581067,0.168038014,schuifelen
15.04611771,-0.070463042,-2.410370519,0.487835687,schuifelen
15.07094871,0.786349933,-3.669974791,-1.417283213,schuifelen
15.09578471,-0.591475684,-0.849690774,-1.443285781,schuifelen
15.12061571,-1.515163264,2.326437539,-0.660587142,schuifelen
15.14545171,-0.409491622,0.886673828,1.171454573,schuifelen
15.17028271,-0.06020761,-1.178892962,1.543223029,schuifelen
15.19511871,0.166555599,-1.220174889,0.36763199,schuifelen
15.21994971,0.663946075,-0.845021334,-1.096073438,schuifelen
15.24478571,-0.444993576,-0.418630966,-1.443155681,schuifelen
15.26961571,-0.086397874,-0.024112456,-0.918942272,schuifelen
15.29445271,-0.174664518,0.277580191,-0.729175858,schuifelen
15.31928271,0.024407448,0.285541175,-0.25889249,schuifelen
15.34411971,-0.519826827,-0.081293912,0.247102456,schuifelen
15.36894971,-0.023032767,0.587158831,-0.246597257,schuifelen
15.39378671,0.204415736,0.380996971,-0.948467495,schuifelen
15.41861671,-0.190564266,0.000556801,-0.427613313,schuifelen
15.44345271,0.217601207,-0.779283281,-0.357991101,schuifelen
15.46828371,0.16803319,-1.325310604,-0.568916541,schuifelen
15.49311971,0.082006615,-0.885879118,-0.403112017,schuifelen
15.51795071,0.037105846,-0.53731351,-0.146970935,schuifelen
15.54278671,0.091395489,0.053386248,-0.475037155,schuifelen
15.56761771,0.027700015,0.030645221,-0.749380035,schuifelen
15.59245371,0.48756423,0.010500138,-0.36668591,schuifelen
15.61728471,-0.243466365,0.09565429,-0.251349289,schuifelen
15.64212071,-0.306450818,0.166201842,0.081059074,schuifelen
15.66695171,0.060387704,0.471769439,0.080626087,schuifelen
15.69178771,-0.00070342,0.270557721,-0.247510884,schuifelen
15.71661871,0.105365657,0.190778019,-0.363689505,schuifelen
15.74145471,-0.132801377,0.607328655,-0.060294149,schuifelen
15.76628571,-0.047710941,0.837761577,-0.047951846,schuifelen
15.79112171,-0.131434298,0.953860894,0.09365573,schuifelen
15.81595271,-0.097580089,1.198677966,0.159685998,schuifelen
15.84078871,-0.143249767,1.567482688,-0.178225764,schuifelen
15.86561971,-0.549135411,1.709294186,-0.668026554,schuifelen
15.89045571,-0.861770829,1.775175788,-0.64827963,schuifelen
15.91528671,-0.743496274,1.874436952,-0.207151648,schuifelen
15.94012271,-1.624495672,1.680841781,0.121195239,schuifelen
15.96495371,-1.65990641,1.547535643,0.175765841,schuifelen
15.98978971,-0.90183712,2.397683815,1.02460409,schuifelen
16.01462021,-0.12563386,2.906754104,1.583253213,schuifelen
16.03945621,0.201745312,2.622605444,1.934172399,schuifelen
16.06428721,-0.329546151,1.800462949,1.95615179,schuifelen
16.08912321,-0.368707293,0.546466157,1.763302432,schuifelen
16.11395421,-0.356319966,-0.559473836,1.221995274,schuifelen
16.13879021,-0.799260001,-1.578312901,-0.182012129,schuifelen
16.16362021,-1.785923848,-2.195844801,-1.103801264,schuifelen
16.18845721,-1.843835841,-2.245170597,-1.406398036,schuifelen
16.21328721,-1.378538393,-2.094452181,-1.667498435,schuifelen
16.23812421,0.040383795,-1.429915538,-1.938858358,schuifelen
16.26295421,0.547808678,-1.164631164,-1.388304266,schuifelen
16.28779121,0.42994986,-1.730426462,-0.506467255,schuifelen
16.31262121,0.525450094,-2.213674862,-0.058274521,schuifelen
16.33745721,0.830228609,-2.923942287,0.173085916,schuifelen
16.36228821,0.903188412,-2.916674198,0.244967784,schuifelen
16.38712421,0.141817199,-2.155288952,0.386760571,schuifelen
16.41195521,-0.028837883,-1.633936002,0.513488445,schuifelen
16.43679121,-0.005850724,-0.749844596,0.728400518,schuifelen
16.46162221,-0.481092532,0.385739355,0.972433917,schuifelen
16.48645821,-0.823677973,1.415335506,0.6064333,schuifelen
16.51128921,-0.779343799,1.508270859,1.178783327,schuifelen
16.53612521,-0.259862543,2.058313757,1.782632304,schuifelen
16.56095621,0.450011657,0.629821724,0.995916481,schuifelen
16.58579221,1.319338843,-1.274350073,0.603208268,schuifelen
16.61062321,1.28635236,-1.433775577,0.59553906,schuifelen
16.63545921,0.704157962,-0.624459243,0.217061801,schuifelen
16.66029021,0.607609906,-0.022358583,-0.306215175,schuifelen
16.68512621,-0.174051729,1.497799665,-0.633494214,schuifelen
16.70995721,-1.061132816,-0.000196174,-2.411106391,schuifelen
16.73479321,-1.449921786,-0.568749019,0.212543658,schuifelen
16.75962421,-0.601124759,-1.019290433,0.924591121,schuifelen
16.78446021,0.045901228,-2.858451133,0.882500378,schuifelen
16.80929121,0.048747652,-3.423600898,0.519908396,schuifelen
16.83412721,-0.597288401,-2.011768605,-0.083792647,schuifelen
16.85895821,-0.409809126,-0.753201483,-0.247972522,schuifelen
16.88379421,0.057837149,-0.068599826,-0.666171233,schuifelen
16.90862521,0.245512306,0.331735202,-1.042184621,schuifelen
16.93346121,-0.021415427,0.551370217,-0.526663392,schuifelen
16.95829121,-0.197350545,0.10623236,-0.046448235,schuifelen
16.98312821,-0.297335594,-0.76813878,-0.078935072,schuifelen
17.00795917,-0.178357619,-0.415992483,-0.322930611,schuifelen
17.03279617,-0.147074431,-0.186439348,-0.327724743,schuifelen
17.05762617,-0.196742435,-0.030002941,-0.276030679,schuifelen
17.08246317,-0.054546336,0.499995118,-0.414047188,schuifelen
17.10729317,0.126766466,0.489704567,-0.665804612,schuifelen
17.13212917,0.378397298,0.240439591,-0.457417448,schuifelen
17.15696017,0.059657387,0.171773051,-0.493510556,schuifelen
17.18179617,0.016440032,-0.102776802,-0.205135528,schuifelen
17.20662717,0.222473692,-0.215712282,-0.021021325,schuifelen
17.23146317,0.178112036,0.137194975,-0.417623345,schuifelen
17.25629417,0.011294482,0.20557469,-0.506094641,schuifelen
17.28113017,-0.054140539,0.126534934,-0.154899467,schuifelen
17.30596117,0.140836621,0.204124563,0.033161022,schuifelen
17.33079717,0.037771844,0.332267701,-0.283818293,schuifelen
17.35562817,-0.062231916,0.230361622,-0.171691501,schuifelen
17.38046417,-0.254202438,0.117337319,-0.111596157,schuifelen
17.40529517,-0.279271206,0.224254973,-0.422416015,schuifelen
17.43013117,0.17908092,-0.03864666,-0.066478457,schuifelen
17.45496217,0.087018263,0.043965507,0.083914561,schuifelen
17.47979817,-0.244475595,0.704895222,-0.494477101,schuifelen
17.50462917,-0.364752236,1.096098289,-0.388072686,schuifelen
17.52946517,-0.840779909,1.668067954,-0.160784105,schuifelen
17.55429617,-0.585603325,2.066747635,-0.333600318,schuifelen
17.57913217,-0.932853675,2.212555705,-0.48197283,schuifelen
17.60396317,-0.848408772,1.889050021,-0.364969168,schuifelen
17.62879917,-0.358273521,1.570586683,0.641759984,schuifelen
17.65363017,-0.480083302,1.477948953,1.246666138,schuifelen
17.67846617,-0.677416306,0.912818191,1.617615838,schuifelen
17.70329717,-0.668574146,0.798542693,1.595524326,schuifelen
17.72813317,-0.826376463,1.228505271,1.860630506,schuifelen
17.75296417,-0.516785105,1.377284457,1.740416722,schuifelen
17.77780017,0.217397139,0.517655464,1.179080219,schuifelen
17.80263017,-0.030931771,-0.680931067,0.35113831,schuifelen
17.82746717,-1.158187825,-1.208066987,-0.713107564,schuifelen
17.85229717,-1.057836156,-1.437233767,-1.168515908,schuifelen
17.87713417,-0.393618186,-1.962550106,-1.138379066,schuifelen
17.90196417,0.05027436,-1.906776147,-1.265024056,schuifelen
17.92680117,-0.167660138,-0.782180722,-1.463571965,schuifelen
17.95163117,0.063329439,-0.90056842,-1.374688732,schuifelen
17.97646717,0.196115028,-1.324711849,-0.534753453,schuifelen
18.00129817,0.156675559,-1.791455898,-0.090250458,schuifelen
18.02613404,0.279903874,-2.096722071,0.295333361,schuifelen
18.05096504,0.368368154,-1.959195997,0.498593394,schuifelen
18.07580104,-0.007704291,-1.405755866,1.198861642,schuifelen
18.10063204,-0.389046832,-0.820631281,1.21647711,schuifelen
18.12546804,-0.506373553,-0.324001821,0.647330042,schuifelen
18.15029904,-0.112829627,-0.156366826,0.732032954,schuifelen
18.17513504,-0.289609083,-0.440577759,0.167866545,schuifelen
18.19996604,-0.391331339,-0.561240317,0.503864074,schuifelen
18.22480204,0.026555715,-0.383751594,0.381137888,schuifelen
18.24963304,-0.083839717,-0.391281638,0.330371339,schuifelen
18.27446904,-0.387627128,1.189508143,1.341044584,schuifelen
18.29930004,-0.014600497,1.737198707,-0.590626376,schuifelen
18.32413604,1.062867685,-2.551583408,0.712895164,schuifelen
18.34896704,1.043208176,-3.556363391,1.202938467,schuifelen
18.37380304,0.060653168,-2.738293482,1.920636972,schuifelen
18.39863404,0.485369185,-2.709043078,-1.13074041,schuifelen
18.42347004,-2.813405938,-0.496602417,-0.982488935,schuifelen
18.44830104,-1.356057018,2.452326045,-1.322737244,schuifelen
18.47313704,0.377610263,0.283050846,0.427199914,schuifelen
18.49796804,0.460850056,-1.585614758,0.618423016,schuifelen
18.52280404,-0.296374311,-0.911386646,-0.282834499,schuifelen
18.54763504,0.132771556,-0.040675571,-0.465860535,schuifelen
18.57247104,0.001635466,-0.480863321,-0.673429089,schuifelen
18.59730204,-0.457154616,-0.255769053,-0.544430449,schuifelen
18.62213804,-0.108050698,0.372583997,-0.158210453,schuifelen
18.64696804,-0.288888706,0.89085086,-0.766619381,schuifelen
18.67180504,-0.134028123,0.277061031,-0.503459593,schuifelen
18.69663504,-0.091632301,-0.386906167,0.035636441,schuifelen
18.72147204,-0.037896389,-0.625928721,0.20102055,schuifelen
18.74630204,-0.072476238,-0.727203373,0.033490805,schuifelen
18.77113904,0.050881301,-0.47472517,-0.25908574,schuifelen
18.79596904,0.225284448,-0.287096498,-0.240939491,schuifelen
18.82080604,0.118739408,0.182964348,-0.53036234,schuifelen
18.84563604,0.099565803,0.266919511,-0.200476759,schuifelen
18.87047204,0.128362171,0.232332079,-0.060975642,schuifelen
18.89530304,0.10346765,-0.212899461,-0.032748793,schuifelen
18.92013904,-0.160585007,-0.347388637,-0.477897028,schuifelen
18.94497004,-0.018112335,-0.154728436,-0.234695249,schuifelen
18.96980604,-0.037332133,-0.030593528,0.205227621,schuifelen
18.99463704,-0.270246613,0.184677637,-0.056747813,schuifelen
19.01947267,0.00680382,0.354818109,-0.25404047,schuifelen
19.04430367,0.045988351,0.351301082,-0.178054441,schuifelen
